x,y
1458912300,28
1458912360,26
1458912420,29
1458912480,31
1458912540,30
1458912600,18
1458912660,21
1458912720,34
1458912780,12
1458912840,33
1458912900,12
1458912960,10
1458913020,19
1458913080,11
1458913140,13
1458913200,29
1458913260,33
1458913320,24
1458913380,20
1458913440,15
1458913500,26
1458913560,35
1458913620,17
1458913680,32
1458913740,15
1458913800,11
1458913860,15
1458913920,28
1458913980,21
1458914040,17
1458914100,17
1458914160,15
1458914220,33
1458914280,10
1458914340,11
1458914400,29
1458914460,21
1458914520,22
1458914580,28
1458914640,25
1458914700,20
1458914760,30
1458914820,25
1458914880,29
1458914940,34
1458915000,30
1458915060,24
1458915120,33
1458915180,18
1458915240,10
1458915300,12
1458915360,34
1458915420,35
1458915480,19
1458915540,33
1458915600,17
1458915660,21
1458915720,14
1458915780,35
1458915840,34
1458915900,21
1458915960,17
1458916020,13
1458916080,20
1458916140,19
1458916200,14
1458916260,15
1458916320,32
1458916380,29
1458916440,33
1458916500,21
1458916560,15
1458916620,30
1458916680,12
1458916740,34
1458916800,30
1458916860,33
1458916920,24
1458916980,27
1458917040,17
1458917100,24
1458917160,29
1458917220,18
1458917280,25
1458917340,15
1458917400,15
1458917460,34
1458917520,28
1458917580,19
1458917640,34
1458917700,26
1458917760,32
1458917820,17
1458917880,29
1458917940,18
1458918000,28
1458918060,34
1458918120,23
1458918180,27
1458918240,29
1458918300,21
1458918360,14
1458918420,34
1458918480,17
1458918540,17
1458918600,34
1458918660,11
1458918720,16
1458918780,22
1458918840,28
1458918900,25
1458918960,12
1458919020,21
1458919080,33
1458919140,27
1458919200,28
1458919260,14
1458919320,26
1458919380,20
1458919440,23
1458919500,26
1458919560,10
1458919620,21
1458919680,35
1458919740,30
1458919800,29
1458919860,29
1458919920,30
1458919980,17
1458920040,20
1458920100,23
1458920160,30
1458920220,27
1458920280,21
1458920340,11
1458920400,10
1458920460,19
1458920520,14
1458920580,18
1458920640,33
1458920700,32
1458920760,33
1458920820,35
1458920880,19
1458920940,33
1458921000,28
1458921060,12
1458921120,11
1458921180,20
1458921240,22
1458921300,27
1458921360,10
1458921420,25
1458921480,12
1458921540,11
1458921600,19
1458921660,32
1458921720,31
1458921780,15
1458921840,15
1458921900,17
1458921960,30
1458922020,11
1458922080,34
1458922140,15
1458922200,12
1458922260,34
1458922320,26
1458922380,18
1458922440,18
1458922500,23
1458922560,16
1458922620,16
1458922680,24
1458922740,25
1458922800,13
1458922860,16
1458922920,29
1458922980,14
1458923040,27
1458923100,18
1458923160,31
1458923220,29
1458923280,33
1458923340,10
1458923400,31
1458923460,18
1458923520,34
1458923580,28
1458923640,25
1458923700,13
1458923760,11
1458923820,19
1458923880,14
1458923940,12
1458924000,26
1458924060,18
1458924120,12
1458924180,18
1458924240,28
1458924300,21
1458924360,33
1458924420,34
1458924480,27
1458924540,21
1458924600,25
1458924660,32
1458924720,29
1458924780,19
1458924840,10
1458924900,20
1458924960,29
1458925020,34
1458925080,16
1458925140,28
1458925200,10
1458925260,13
1458925320,10
1458925380,34
1458925440,31
1458925500,25
1458925560,13
1458925620,34
1458925680,10
1458925740,19
1458925800,10
1458925860,26
1458925920,29
1458925980,13
1458926040,34
1458926100,21
1458926160,24
1458926220,31
1458926280,19
1458926340,17
1458926400,16
1458926460,34
1458926520,13
1458926580,11
1458926640,19
1458926700,15
1458926760,24
1458926820,14
1458926880,15
1458926940,30
1458927000,32
1458927060,15
1458927120,33
1458927180,32
1458927240,13
1458927300,30
1458927360,23
1458927420,18
1458927480,30
1458927540,23
1458927600,27
1458927660,31
1458927720,15
1458927780,20
1458927840,34
1458927900,13
1458927960,31
1458928020,24
1458928080,34
1458928140,16
1458928200,31
1458928260,16
1458928320,17
1458928380,34
1458928440,20
1458928500,26
1458928560,15
1458928620,34
1458928680,31
1458928740,21
1458928800,28
1458928860,29
1458928920,26
1458928980,27
1458929040,26
1458929100,32
1458929160,23
1458929220,15
1458929280,14
1458929340,19
1458929400,31
1458929460,34
1458929520,14
1458929580,10
1458929640,18
1458929700,14
1458929760,14
1458929820,16
1458929880,28
1458929940,14
1458930000,22
1458930060,25
1458930120,23
1458930180,29
1458930240,23
1458930300,33
1458930360,22
1458930420,31
1458930480,33
1458930540,19
1458930600,16
1458930660,27
1458930720,12
1458930780,32
1458930840,20
1458930900,30
1458930960,30
1458931020,35
1458931080,10
1458931140,35
1458931200,18
1458931260,31
1458931320,35
1458931380,23
1458931440,33
1458931500,17
1458931560,29
1458931620,11
1458931680,25
1458931740,22
1458931800,18
1458931860,12
1458931920,13
1458931980,33
1458932040,33
1458932100,27
1458932160,32
1458932220,19
1458932280,24
1458932340,29
1458932400,28
1458932460,30
1458932520,22
1458932580,31
1458932640,26
1458932700,32
1458932760,25
1458932820,23
1458932880,31
1458932940,27
1458933000,24
1458933060,13
1458933120,24
1458933180,23
1458933240,28
1458933300,22
1458933360,30
1458933420,22
1458933480,25
1458933540,22
1458933600,10
1458933660,35
1458933720,24
1458933780,13
1458933840,32
1458933900,21
1458933960,32
1458934020,30
1458934080,33
1458934140,20
1458934200,23
1458934260,25
1458934320,14
1458934380,35
1458934440,22
1458934500,33
1458934560,33
1458934620,14
1458934680,20
1458934740,28
1458934800,31
1458934860,34
1458934920,34
1458934980,22
1458935040,21
1458935100,26
1458935160,34
1458935220,17
1458935280,14
1458935340,25
1458935400,29
1458935460,14
1458935520,25
1458935580,19
1458935640,18
1458935700,21
1458935760,33
1458935820,14
1458935880,18
1458935940,30
1458936000,27
1458936060,33
1458936120,21
1458936180,31
1458936240,35
1458936300,10
1458936360,28
1458936420,32
1458936480,14
1458936540,14
1458936600,27
1458936660,11
1458936720,12
1458936780,25
1458936840,23
1458936900,25
1458936960,17
1458937020,23
1458937080,35
1458937140,22
1458937200,13
1458937260,28
1458937320,28
1458937380,30
1458937440,14
1458937500,10
1458937560,17
1458937620,11
1458937680,17
1458937740,25
1458937800,31
1458937860,34
1458937920,23
1458937980,18
1458938040,31
1458938100,22
1458938160,18
1458938220,26
1458938280,18
1458938340,24
1458938400,30
1458938460,11
1458938520,26
1458938580,35
1458938640,26
1458938700,15
1458938760,26
1458938820,10
1458938880,31
1458938940,25
1458939000,22
1458939060,10
1458939120,18
1458939180,14
1458939240,30
1458939300,22
1458939360,17
1458939420,11
1458939480,25
1458939540,26
1458939600,27
1458939660,20
1458939720,26
1458939780,16
1458939840,30
1458939900,21
1458939960,28
1458940020,13
1458940080,11
1458940140,12
1458940200,27
1458940260,34
1458940320,14
1458940380,19
1458940440,35
1458940500,32
1458940560,27
1458940620,25
1458940680,32
1458940740,24
1458940800,15
1458940860,18
1458940920,24
1458940980,25
1458941040,25
1458941100,20
1458941160,11
1458941220,34
1458941280,21
1458941340,28
1458941400,24
1458941460,14
1458941520,12
1458941580,14
1458941640,20
1458941700,32
1458941760,27
1458941820,14
1458941880,11
1458941940,31
1458942000,17
1458942060,31
1458942120,29
1458942180,21
1458942240,14
1458942300,28
1458942360,17
1458942420,33
1458942480,17
1458942540,14
1458942600,21
1458942660,24
1458942720,24
1458942780,11
1458942840,13
1458942900,15
1458942960,21
1458943020,16
1458943080,13
1458943140,33
1458943200,34
1458943260,27
1458943320,13
1458943380,12
1458943440,31
1458943500,24
1458943560,11
1458943620,23
1458943680,28
1458943740,12
1458943800,20
1458943860,11
1458943920,33
1458943980,13
1458944040,24
1458944100,14
1458944160,33
1458944220,34
1458944280,11
1458944340,16
1458944400,12
1458944460,23
1458944520,31
1458944580,28
1458944640,24
1458944700,10
1458944760,34
1458944820,12
1458944880,17
1458944940,11
1458945000,11
1458945060,15
1458945120,31
1458945180,14
1458945240,20
1458945300,28
1458945360,30
1458945420,21
1458945480,17
1458945540,25
1458945600,23
1458945660,27
1458945720,26
1458945780,21
1458945840,32
1458945900,15
1458945960,25
1458946020,29
1458946080,13
1458946140,28
1458946200,10
1458946260,17
1458946320,15
1458946380,33
1458946440,11
1458946500,32
1458946560,33
1458946620,11
1458946680,34
1458946740,14
1458946800,15
1458946860,11
1458946920,22
1458946980,10
1458947040,15
1458947100,32
1458947160,28
1458947220,10
1458947280,17
1458947340,12
1458947400,25
1458947460,32
1458947520,29
1458947580,17
1458947640,19
1458947700,26
1458947760,22
1458947820,10
1458947880,19
1458947940,27
1458948000,29
1458948060,21
1458948120,10
1458948180,34
1458948240,20
1458948300,12
1458948360,32
1458948420,18
1458948480,13
1458948540,32
1458948600,24
1458948660,18
1458948720,33
1458948780,12
1458948840,18
1458948900,15
1458948960,10
1458949020,13
1458949080,15
1458949140,19
1458949200,15
1458949260,32
1458949320,16
1458949380,10
1458949440,15
1458949500,27
1458949560,26
1458949620,30
1458949680,28
1458949740,12
1458949800,21
1458949860,21
1458949920,25
1458949980,22
1458950040,21
1458950100,10
1458950160,24
1458950220,18
1458950280,20
1458950340,29
1458950400,16
1458950460,10
1458950520,12
1458950580,16
1458950640,13
1458950700,22
1458950760,21
1458950820,15
1458950880,25
1458950940,28
1458951000,27
1458951060,32
1458951120,24
1458951180,35
1458951240,33
1458951300,31
1458951360,26
1458951420,25
1458951480,25
1458951540,18
1458951600,27
1458951660,11
1458951720,29
1458951780,17
1458951840,25
1458951900,17
1458951960,19
1458952020,15
1458952080,27
1458952140,29
1458952200,34
1458952260,33
1458952320,29
1458952380,10
1458952440,13
1458952500,34
1458952560,25
1458952620,24
1458952680,16
1458952740,14
1458952800,16
1458952860,33
1458952920,13
1458952980,32
1458953040,32
1458953100,10
1458953160,28
1458953220,22
1458953280,25
1458953340,19
1458953400,33
1458953460,19
1458953520,22
1458953580,28
1458953640,26
1458953700,11
1458953760,35
1458953820,11
1458953880,16
1458953940,26
1458954000,30
1458954060,17
1458954120,24
1458954180,25
1458954240,19
1458954300,29
1458954360,26
1458954420,34
1458954480,20
1458954540,32
1458954600,15
1458954660,26
1458954720,29
1458954780,18
1458954840,25
1458954900,25
1458954960,20
1458955020,19
1458955080,13
1458955140,11
1458955200,28
1458955260,10
1458955320,20
1458955380,15
1458955440,31
1458955500,12
1458955560,18
1458955620,30
1458955680,13
1458955740,25
1458955800,21
1458955860,35
1458955920,34
1458955980,11
1458956040,25
1458956100,17
1458956160,32
1458956220,15
1458956280,16
1458956340,16
1458956400,11
1458956460,21
1458956520,35
1458956580,32
1458956640,31
1458956700,26
1458956760,23
1458956820,15
1458956880,35
1458956940,26
1458957000,18
1458957060,29
1458957120,29
1458957180,29
1458957240,10
1458957300,24
1458957360,33
1458957420,19
1458957480,20
1458957540,11
1458957600,10
1458957660,33
1458957720,12
1458957780,34
1458957840,10
1458957900,27
1458957960,15
1458958020,33
1458958080,34
1458958140,23
1458958200,15
1458958260,35
1458958320,34
1458958380,16
1458958440,33
1458958500,31
1458958560,32
1458958620,20
1458958680,10
1458958740,33
1458958800,13
1458958860,19
1458958920,29
1458958980,34
1458959040,14
1458959100,29
1458959160,24
1458959220,11
1458959280,14
1458959340,34
1458959400,14
1458959460,14
1458959520,32
1458959580,17
1458959640,14
1458959700,34
1458959760,10
1458959820,22
1458959880,33
1458959940,35
1458960000,35
1458960060,13
1458960120,10
1458960180,10
1458960240,19
1458960300,34
1458960360,31
1458960420,18
1458960480,20
1458960540,34
1458960600,15
1458960660,23
1458960720,19
1458960780,10
1458960840,21
1458960900,23
1458960960,30
1458961020,11
1458961080,26
1458961140,10
1458961200,10
1458961260,33
1458961320,15
1458961380,34
1458961440,16
1458961500,21
1458961560,32
1458961620,16
1458961680,33
1458961740,30
1458961800,17
1458961860,33
1458961920,35
1458961980,18
1458962040,35
1458962100,20
1458962160,18
1458962220,30
1458962280,28
1458962340,28
1458962400,30
1458962460,10
1458962520,18
1458962580,13
1458962640,10
1458962700,31
1458962760,28
1458962820,32
1458962880,33
1458962940,19
1458963000,33
1458963060,35
1458963120,18
1458963180,14
1458963240,35
1458963300,24
1458963360,25
1458963420,31
1458963480,32
1458963540,23
1458963600,27
1458963660,16
1458963720,22
1458963780,28
1458963840,26
1458963900,23
1458963960,13
1458964020,34
1458964080,19
1458964140,31
1458964200,28
1458964260,14
1458964320,33
1458964380,10
1458964440,17
1458964500,34
1458964560,34
1458964620,10
1458964680,30
1458964740,33
1458964800,21
1458964860,29
1458964920,32
1458964980,31
1458965040,33
1458965100,31
1458965160,21
1458965220,23
1458965280,28
1458965340,17
1458965400,12
1458965460,22
1458965520,25
1458965580,26
1458965640,14
1458965700,15
1458965760,13
1458965820,19
1458965880,13
1458965940,22
1458966000,17
1458966060,34
1458966120,26
1458966180,14
1458966240,10
1458966300,10
1458966360,14
1458966420,34
1458966480,12
1458966540,35
1458966600,31
1458966660,23
1458966720,28
1458966780,29
1458966840,20
1458966900,28
1458966960,24
1458967020,31
1458967080,15
1458967140,17
1458967200,14
1458967260,17
1458967320,31
1458967380,30
1458967440,35
1458967500,35
1458967560,35
1458967620,12
1458967680,21
1458967740,15
1458967800,26
1458967860,28
1458967920,13
1458967980,19
1458968040,32
1458968100,13
1458968160,19
1458968220,11
1458968280,14
1458968340,21
1458968400,12
1458968460,35
1458968520,10
1458968580,32
1458968640,29
1458968700,22
1458968760,24
1458968820,19
1458968880,17
1458968940,29
1458969000,28
1458969060,21
1458969120,12
1458969180,23
1458969240,15
1458969300,13
1458969360,25
1458969420,15
1458969480,15
1458969540,10
1458969600,20
1458969660,34
1458969720,28
1458969780,25
1458969840,17
1458969900,26
1458969960,28
1458970020,28
1458970080,27
1458970140,32
1458970200,15
1458970260,31
1458970320,34
1458970380,17
1458970440,28
1458970500,29
1458970560,29
1458970620,16
1458970680,12
1458970740,10
1458970800,12
1458970860,31
1458970920,23
1458970980,16
1458971040,20
1458971100,31
1458971160,20
1458971220,35
1458971280,10
1458971340,27
1458971400,11
1458971460,22
1458971520,25
1458971580,31
1458971640,11
1458971700,34
1458971760,22
1458971820,31
1458971880,28
1458971940,15
1458972000,30
1458972060,33
1458972120,11
1458972180,28
1458972240,16
1458972300,31
1458972360,21
1458972420,35
1458972480,13
1458972540,25
1458972600,11
1458972660,15
1458972720,22
1458972780,27
1458972840,24
1458972900,33
1458972960,22
1458973020,34
1458973080,34
1458973140,24
1458973200,25
1458973260,10
1458973320,12
1458973380,17
1458973440,31
1458973500,15
1458973560,17
1458973620,19
1458973680,10
1458973740,10
1458973800,25
1458973860,30
1458973920,35
1458973980,28
1458974040,24
1458974100,16
1458974160,23
1458974220,35
1458974280,17
1458974340,26
1458974400,27
1458974460,21
1458974520,32
1458974580,13
1458974640,14
1458974700,20
1458974760,10
1458974820,26
1458974880,20
1458974940,35
1458975000,14
1458975060,11
1458975120,11
1458975180,18
1458975240,18
1458975300,32
1458975360,23
1458975420,28
1458975480,16
1458975540,23
1458975600,28
1458975660,33
1458975720,20
1458975780,29
1458975840,25
1458975900,34
1458975960,11
1458976020,12
1458976080,10
1458976140,19
1458976200,28
1458976260,27
1458976320,32
1458976380,26
1458976440,30
1458976500,10
1458976560,12
1458976620,33
1458976680,28
1458976740,22
1458976800,32
1458976860,34
1458976920,26
1458976980,35
1458977040,16
1458977100,10
1458977160,33
1458977220,29
1458977280,28
1458977340,15
1458977400,18
1458977460,22
1458977520,12
1458977580,28
1458977640,16
1458977700,27
1458977760,29
1458977820,17
1458977880,31
1458977940,29
1458978000,28
1458978060,26
1458978120,22
1458978180,26
1458978240,18
1458978300,18
1458978360,28
1458978420,21
1458978480,15
1458978540,20
1458978600,35
1458978660,13
1458978720,18
1458978780,25
1458978840,12
1458978900,26
1458978960,26
1458979020,10
1458979080,19
1458979140,20
1458979200,15
1458979260,30
1458979320,33
1458979380,18
1458979440,22
1458979500,13
1458979560,11
1458979620,17
1458979680,22
1458979740,33
1458979800,12
1458979860,15
1458979920,25
1458979980,24
1458980040,33
1458980100,33
1458980160,35
1458980220,26
1458980280,18
1458980340,14
1458980400,12
1458980460,20
1458980520,18
1458980580,21
1458980640,11
1458980700,20
1458980760,13
1458980820,29
1458980880,22
1458980940,25
1458981000,14
1458981060,28
1458981120,19
1458981180,11
1458981240,12
1458981300,33
1458981360,16
1458981420,13
1458981480,15
1458981540,30
1458981600,12
1458981660,19
1458981720,11
1458981780,27
1458981840,10
1458981900,35
1458981960,25
1458982020,35
1458982080,25
1458982140,35
1458982200,13
1458982260,27
1458982320,21
1458982380,23
1458982440,14
1458982500,25
1458982560,34
1458982620,18
1458982680,18
1458982740,20
1458982800,35
1458982860,24
1458982920,14
1458982980,18
1458983040,27
1458983100,16
1458983160,17
1458983220,33
1458983280,20
1458983340,22
1458983400,28
1458983460,24
1458983520,34
1458983580,29
1458983640,16
1458983700,34
1458983760,30
1458983820,33
1458983880,33
1458983940,19
1458984000,34
1458984060,12
1458984120,13
1458984180,22
1458984240,26
1458984300,17
1458984360,11
1458984420,26
1458984480,27
1458984540,19
1458984600,10
1458984660,28
1458984720,34
1458984780,17
1458984840,10
1458984900,25
1458984960,23
1458985020,20
1458985080,25
1458985140,35
1458985200,34
1458985260,19
1458985320,24
1458985380,32
1458985440,14
1458985500,32
1458985560,30
1458985620,35
1458985680,29
1458985740,29
1458985800,18
1458985860,29
1458985920,32
1458985980,23
1458986040,15
1458986100,22
1458986160,33
1458986220,16
1458986280,12
1458986340,26
1458986400,26
1458986460,14
1458986520,19
1458986580,26
1458986640,21
1458986700,21
1458986760,17
1458986820,11
1458986880,31
1458986940,32
1458987000,10
1458987060,30
1458987120,15
1458987180,24
1458987240,26
1458987300,20
1458987360,20
1458987420,21
1458987480,19
1458987540,15
1458987600,16
1458987660,29
1458987720,11
1458987780,12
1458987840,17
1458987900,16
1458987960,26
1458988020,14
1458988080,23
1458988140,28
1458988200,30
1458988260,15
1458988320,35
1458988380,13
1458988440,33
1458988500,22
1458988560,27
1458988620,14
1458988680,23
1458988740,22
1458988800,13
1458988860,24
1458988920,16
1458988980,18
1458989040,14
1458989100,33
1458989160,30
1458989220,27
1458989280,20
1458989340,15
1458989400,34
1458989460,26
1458989520,35
1458989580,35
1458989640,31
1458989700,18
1458989760,16
1458989820,21
1458989880,24
1458989940,31
1458990000,16
1458990060,18
1458990120,12
1458990180,15
1458990240,24
1458990300,11
1458990360,27
1458990420,15
1458990480,15
1458990540,17
1458990600,29
1458990660,18
1458990720,31
1458990780,10
1458990840,29
1458990900,11
1458990960,33
1458991020,23
1458991080,28
1458991140,19
1458991200,31
1458991260,27
1458991320,11
1458991380,32
1458991440,26
1458991500,32
1458991560,14
1458991620,34
1458991680,18
1458991740,28
1458991800,31
1458991860,24
1458991920,12
1458991980,33
1458992040,31
1458992100,28
1458992160,34
1458992220,24
1458992280,35
1458992340,16
1458992400,31
1458992460,29
1458992520,24
1458992580,28
1458992640,29
1458992700,19
1458992760,30
1458992820,28
1458992880,35
1458992940,22
1458993000,13
1458993060,30
1458993120,15
1458993180,14
1458993240,26
1458993300,34
1458993360,11
1458993420,32
1458993480,32
1458993540,21
1458993600,26
1458993660,30
1458993720,11
1458993780,28
1458993840,27
1458993900,32
1458993960,23
1458994020,28
1458994080,20
1458994140,24
1458994200,34
1458994260,16
1458994320,17
1458994380,24
1458994440,34
1458994500,12
1458994560,34
1458994620,30
1458994680,32
1458994740,35
1458994800,19
1458994860,35
1458994920,31
1458994980,24
1458995040,14
1458995100,21
1458995160,24
1458995220,17
1458995280,19
1458995340,23
1458995400,28
1458995460,35
1458995520,17
1458995580,29
1458995640,29
1458995700,34
1458995760,27
1458995820,16
1458995880,28
1458995940,11
1458996000,31
1458996060,26
1458996120,19
1458996180,14
1458996240,15
1458996300,20
1458996360,19
1458996420,15
1458996480,14
1458996540,15
1458996600,16
1458996660,23
1458996720,17
1458996780,11
1458996840,14
1458996900,23
1458996960,22
1458997020,28
1458997080,30
1458997140,31
1458997200,15
1458997260,24
1458997320,32
1458997380,24
1458997440,19
1458997500,25
1458997560,25
1458997620,10
1458997680,34
1458997740,17
1458997800,13
1458997860,31
1458997920,34
1458997980,25
1458998040,11
1458998100,15
1458998160,35
1458998220,20
1458998280,22
1458998340,15
1458998400,28
1458998460,28
1458998520,29
1458998580,35
1458998640,29
1458998700,35
1458998760,22
1458998820,17
1458998880,29
1458998940,18
1458999000,14
1458999060,11
1458999120,32
1458999180,10
1458999240,25
1458999300,15
1458999360,27
1458999420,14
1458999480,15
1458999540,25
1458999600,22
1458999660,20
1458999720,20
1458999780,22
1458999840,35
1458999900,22
1458999960,29
1459000020,34
1459000080,34
1459000140,15
1459000200,16
1459000260,26
1459000320,35
1459000380,35
1459000440,27
1459000500,28
1459000560,10
1459000620,13
1459000680,35
1459000740,29
1459000800,21
1459000860,15
1459000920,30
1459000980,17
1459001040,15
1459001100,22
1459001160,24
1459001220,34
1459001280,26
1459001340,29
1459001400,24
1459001460,14
1459001520,16
1459001580,10
1459001640,26
1459001700,15
1459001760,24
1459001820,21
1459001880,16
1459001940,23
1459002000,26
1459002060,22
1459002120,15
1459002180,25
1459002240,23
1459002300,33
1459002360,19
1459002420,23
1459002480,12
1459002540,20
1459002600,18
1459002660,24
1459002720,25
1459002780,13
1459002840,33
1459002900,32
1459002960,25
1459003020,22
1459003080,31
1459003140,17
1459003200,17
1459003260,21
1459003320,22
1459003380,25
1459003440,21
1459003500,14
1459003560,31
1459003620,12
1459003680,26
1459003740,11
1459003800,27
1459003860,18
1459003920,23
1459003980,32
1459004040,34
1459004100,10
1459004160,31
1459004220,19
1459004280,25
1459004340,34
1459004400,30
1459004460,33
1459004520,24
1459004580,21
1459004640,10
1459004700,23
1459004760,20
1459004820,27
1459004880,11
1459004940,15
1459005000,35
1459005060,21
1459005120,28
1459005180,23
1459005240,10
1459005300,15
1459005360,27
1459005420,31
1459005480,17
1459005540,19
1459005600,34
1459005660,34
1459005720,28
1459005780,21
1459005840,33
1459005900,28
1459005960,23
1459006020,30
1459006080,11
1459006140,12
1459006200,30
1459006260,33
1459006320,10
1459006380,18
1459006440,21
1459006500,12
1459006560,34
1459006620,31
1459006680,32
1459006740,35
1459006800,12
1459006860,31
1459006920,22
1459006980,30
1459007040,20
1459007100,23
1459007160,35
1459007220,13
1459007280,20
1459007340,17
1459007400,23
1459007460,19
1459007520,17
1459007580,15
1459007640,32
1459007700,16
1459007760,33
1459007820,22
1459007880,11
1459007940,10
1459008000,24
1459008060,31
1459008120,34
1459008180,26
1459008240,16
1459008300,19
1459008360,29
1459008420,16
1459008480,16
1459008540,25
1459008600,15
1459008660,18
1459008720,22
1459008780,30
1459008840,12
1459008900,32
1459008960,17
1459009020,11
1459009080,35
1459009140,29
1459009200,20
1459009260,24
1459009320,14
1459009380,30
1459009440,29
1459009500,11
1459009560,10
1459009620,28
1459009680,23
1459009740,13
1459009800,29
1459009860,13
1459009920,35
1459009980,29
1459010040,32
1459010100,17
1459010160,14
1459010220,25
1459010280,23
1459010340,20
1459010400,16
1459010460,30
1459010520,30
1459010580,30
1459010640,24
1459010700,32
1459010760,28
1459010820,33
1459010880,35
1459010940,29
1459011000,27
1459011060,22
1459011120,18
1459011180,31
1459011240,16
1459011300,13
1459011360,34
1459011420,18
1459011480,32
1459011540,23
1459011600,22
1459011660,27
1459011720,29
1459011780,23
1459011840,22
1459011900,25
1459011960,32
1459012020,28
1459012080,16
1459012140,19
1459012200,14
1459012260,22
1459012320,15
1459012380,34
1459012440,18
1459012500,32
1459012560,32
1459012620,10
1459012680,29
1459012740,31
1459012800,31
1459012860,22
1459012920,19
1459012980,13
1459013040,20
1459013100,25
1459013160,17
1459013220,18
1459013280,10
1459013340,15
1459013400,34
1459013460,22
1459013520,34
1459013580,27
1459013640,11
1459013700,20
1459013760,16
1459013820,33
1459013880,14
1459013940,22
1459014000,18
1459014060,18
1459014120,10
1459014180,23
1459014240,18
1459014300,20
1459014360,19
1459014420,14
1459014480,20
1459014540,15
1459014600,11
1459014660,15
1459014720,27
1459014780,21
1459014840,21
1459014900,11
1459014960,10
1459015020,30
1459015080,22
1459015140,12
1459015200,35
1459015260,20
1459015320,24
1459015380,35
1459015440,13
1459015500,25
1459015560,21
1459015620,21
1459015680,24
1459015740,25
1459015800,35
1459015860,32
1459015920,35
1459015980,35
1459016040,20
1459016100,17
1459016160,21
1459016220,31
1459016280,23
1459016340,31
1459016400,10
1459016460,24
1459016520,12
1459016580,30
1459016640,35
1459016700,25
1459016760,33
1459016820,12
1459016880,19
1459016940,19
1459017000,14
1459017060,20
1459017120,31
1459017180,31
1459017240,19
1459017300,34
1459017360,22
1459017420,30
1459017480,19
1459017540,11
1459017600,21
1459017660,18
1459017720,33
1459017780,20
1459017840,19
1459017900,19
1459017960,29
1459018020,30
1459018080,17
1459018140,16
1459018200,27
1459018260,19
1459018320,31
1459018380,32
1459018440,13
1459018500,32
1459018560,21
1459018620,11
1459018680,34
1459018740,31
1459018800,22
1459018860,15
1459018920,17
1459018980,18
1459019040,10
1459019100,27
1459019160,16
1459019220,22
1459019280,23
1459019340,28
1459019400,25
1459019460,11
1459019520,10
1459019580,25
1459019640,21
1459019700,22
1459019760,10
1459019820,17
1459019880,18
1459019940,17
1459020000,25
1459020060,10
1459020120,29
1459020180,20
1459020240,34
1459020300,32
1459020360,19
1459020420,19
1459020480,35
1459020540,19
1459020600,16
1459020660,22
1459020720,24
1459020780,26
1459020840,32
1459020900,26
1459020960,17
1459021020,12
1459021080,15
1459021140,32
1459021200,30
1459021260,30
1459021320,33
1459021380,33
1459021440,21
1459021500,21
1459021560,21
1459021620,22
1459021680,28
1459021740,29
1459021800,31
1459021860,17
1459021920,31
1459021980,24
1459022040,30
1459022100,29
1459022160,23
1459022220,15
1459022280,15
1459022340,22
1459022400,24
1459022460,23
1459022520,10
1459022580,15
1459022640,13
1459022700,32
1459022760,31
1459022820,22
1459022880,11
1459022940,10
1459023000,21
1459023060,33
1459023120,33
1459023180,18
1459023240,32
1459023300,18
1459023360,31
1459023420,17
1459023480,30
1459023540,25
1459023600,13
1459023660,26
1459023720,35
1459023780,34
1459023840,16
1459023900,31
1459023960,30
1459024020,29
1459024080,10
1459024140,11
1459024200,16
1459024260,24
1459024320,26
1459024380,18
1459024440,29
1459024500,30
1459024560,15
1459024620,27
1459024680,18
1459024740,18
1459024800,27
1459024860,29
1459024920,15
1459024980,26
1459025040,14
1459025100,12
1459025160,35
1459025220,35
1459025280,19
1459025340,31
1459025400,27
1459025460,24
1459025520,23
1459025580,26
1459025640,23
1459025700,30
1459025760,21
1459025820,19
1459025880,23
1459025940,21
1459026000,22
1459026060,31
1459026120,11
1459026180,12
1459026240,16
1459026300,33
1459026360,34
1459026420,21
1459026480,24
1459026540,17
1459026600,29
1459026660,17
1459026720,12
1459026780,10
1459026840,34
1459026900,16
1459026960,12
1459027020,35
1459027080,18
1459027140,24
1459027200,30
1459027260,35
1459027320,12
1459027380,20
1459027440,25
1459027500,27
1459027560,16
1459027620,12
1459027680,12
1459027740,31
1459027800,25
1459027860,24
1459027920,27
1459027980,26
1459028040,27
1459028100,35
1459028160,25
1459028220,27
1459028280,22
1459028340,13
1459028400,10
1459028460,15
1459028520,21
1459028580,13
1459028640,17
1459028700,21
1459028760,21
1459028820,20
1459028880,20
1459028940,29
1459029000,34
1459029060,16
1459029120,30
1459029180,12
1459029240,26
1459029300,21
1459029360,30
1459029420,34
1459029480,23
1459029540,32
1459029600,30
1459029660,12
1459029720,23
1459029780,23
1459029840,29
1459029900,14
1459029960,22
1459030020,20
1459030080,33
1459030140,34
1459030200,24
1459030260,34
1459030320,15
1459030380,11
1459030440,11
1459030500,22
1459030560,24
1459030620,22
1459030680,32
1459030740,34
1459030800,18
1459030860,32
1459030920,16
1459030980,12
1459031040,35
1459031100,35
1459031160,24
1459031220,31
1459031280,33
1459031340,13
1459031400,27
1459031460,27
1459031520,16
1459031580,14
1459031640,14
1459031700,11
1459031760,20
1459031820,26
1459031880,21
1459031940,18
1459032000,24
1459032060,11
1459032120,18
1459032180,29
